network,country,cohort_month,registrations,costed_registrations,spend,cohort_60dplus_registrations,cohort_60dplus_spend,payers,gross_revenue,net_revenue,chargeback_amount,cohort_60dplus_gross_revenue,cohort_60dplus_net_revenue,cohort_60dplus_chargeback_amount,sample_ok
1052,GE,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,IE,2026-05-01,88,1,629.0,75,629.0,3,19715.0,19715.0,0.0,19715.0,19715.0,0.0,False
1052,IN,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,IT,2026-05-01,3,1,888.0,2,888.0,1,250.0,250.0,0.0,250.0,250.0,0.0,False
1052,JP,2026-05-01,2,1,629.0,1,629.0,1,340.0,340.0,0.0,340.0,340.0,0.0,False
1052,KE,2026-05-01,4,0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,MD,2026-05-01,2,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,MX,2026-05-01,6,0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,MY,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,NL,2026-05-01,4,0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,NZ,2026-05-01,210,3,2664.0,136,1776.0,6,68645.0,68475.0,170.0,27365.0,27320.0,45.0,False
1052,PA,2026-05-01,1,1,629.0,1,629.0,1,150.0,150.0,0.0,150.0,150.0,0.0,False
1052,PG,2026-05-01,2,1,888.0,2,888.0,1,150.0,150.0,0.0,150.0,150.0,0.0,False
1052,PH,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,PL,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,SE,2026-05-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,SG,2026-05-01,4,0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,TG,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,TZ,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,UG,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,US,2026-05-01,8497,1381,281698.01999999996,5479,171670.38,373,805995.0,802055.0,3940.0,493205.0,491900.0,1305.0,True
1052,XK,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,ZA,2026-05-01,3,0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,AT,2026-05-01,12,7,28.86,12,28.86,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,AU,2026-05-01,1,1,4.4399999999999995,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,AX,2026-05-01,1,1,2.072,1,2.072,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,BO,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,BR,2026-05-01,10353,6866,7545.927999999922,10123,7250.519999999929,69,10810.0,10765.0,45.0,10645.0,10600.0,45.0,True
303,CA,2026-05-01,1,1,0.37,1,0.37,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,CH,2026-05-01,13,6,25.159999999999997,13,25.159999999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,CL,2026-05-01,122,80,32.00500000000001,121,31.080000000000005,1,65.0,65.0,0.0,65.0,65.0,0.0,False
303,CO,2026-05-01,3,2,8.879999999999999,3,8.879999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,CR,2026-05-01,50,36,13.320000000000002,50,13.320000000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,CV,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,DE,2026-05-01,124,88,340.4000000000001,124,340.4000000000001,5,3625.0,3625.0,0.0,3625.0,3625.0,0.0,False
303,EC,2026-05-01,207,137,50.690000000000005,207,50.690000000000005,2,130.0,130.0,0.0,130.0,130.0,0.0,False
303,ES,2026-05-01,2,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,FR,2026-05-01,1,1,3.404,1,3.404,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,GB,2026-05-01,10,4,12.321000000000002,8,8.621,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,GR,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,GY,2026-05-01,1,1,0.925,1,0.925,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,HU,2026-05-01,3,3,10.804,3,10.804,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,IE,2026-05-01,3,3,9.213,1,0.925,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,JP,2026-05-01,2,2,2.4419999999999997,2,2.4419999999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,LV,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,MX,2026-05-01,340,219,85.09999999999997,339,85.09999999999997,3,425.0,425.0,0.0,425.0,425.0,0.0,False
303,NL,2026-05-01,9,7,17.500999999999998,6,9.509,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,PE,2026-05-01,1,1,0.37,1,0.37,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,PR,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,PY,2026-05-01,3,2,1.85,3,1.85,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,SE,2026-05-01,1,1,3.7,1,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,UNKNOWN,2026-05-01,1,1,0.925,1,0.925,0,0.0,0.0,0.0,0.0,0.0,0.0,False
303,US,2026-05-01,247,144,566.5809999999997,244,562.1409999999997,4,1445.0,1445.0,0.0,1445.0,1445.0,0.0,False
303,UY,2026-05-01,2,2,2.146,2,2.146,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,AE,2026-05-01,2,2,55.5,1,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,AI,2026-05-01,3,3,70.3,3,70.3,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,AL,2026-05-01,2,2,33.3,2,33.3,1,65.0,65.0,0.0,65.0,65.0,0.0,False
413,AO,2026-05-01,2,2,31.08,1,22.2,2,300.0,300.0,0.0,150.0,150.0,0.0,False
413,AQ,2026-05-01,1,1,25.9,1,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,AR,2026-05-01,3,2,48.099999999999994,2,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,AT,2026-05-01,1,1,25.9,1,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,AU,2026-05-01,5098,3968,84540.56000000006,3518,57475.059999999896,319,486795.0,485730.0,1065.0,423645.0,422895.0,750.0,True
413,AW,2026-05-01,1,1,29.6,0,0.0,1,250.0,250.0,0.0,0.0,0.0,0.0,False
413,AX,2026-05-01,7,6,151.7,6,129.5,1,200.0,200.0,0.0,0.0,0.0,0.0,False
413,BE,2026-05-01,520,409,8963.62,395,6625.22,22,34625.0,34355.0,270.0,5325.0,5325.0,0.0,True
413,BG,2026-05-01,3,3,70.3,3,70.3,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,BM,2026-05-01,1,1,25.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,BR,2026-05-01,7,3,77.7,5,48.1,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,BT,2026-05-01,1,1,25.9,1,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,BW,2026-05-01,1,1,29.6,1,29.6,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,CA,2026-05-01,3751,2972,62954.75999999991,2670,44192.05999999992,163,94510.0,94355.0,155.0,69840.0,69810.0,30.0,True
413,CH,2026-05-01,188,137,2932.62,126,1933.62,13,7285.0,7285.0,0.0,5420.0,5420.0,0.0,False
413,CK,2026-05-01,2,2,40.7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,CN,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,CO,2026-05-01,4,3,61.419999999999995,3,61.419999999999995,1,970.0,970.0,0.0,970.0,970.0,0.0,False
413,CY,2026-05-01,4,4,77.69999999999999,3,48.1,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,CZ,2026-05-01,2,2,48.099999999999994,2,48.099999999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,DE,2026-05-01,16,13,266.40000000000003,13,199.8,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,DK,2026-05-01,2,2,40.7,1,11.1,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,DO,2026-05-01,2,2,22.2,2,22.2,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,DZ,2026-05-01,2,2,33.3,0,0.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
413,EE,2026-05-01,1,1,11.1,1,11.1,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,ES,2026-05-01,22,17,395.8999999999999,16,292.29999999999995,1,150.0,150.0,0.0,150.0,150.0,0.0,False
413,FI,2026-05-01,222,165,3404.7400000000007,171,2504.16,7,13070.0,13070.0,0.0,11230.0,11230.0,0.0,False
413,FJ,2026-05-01,6,5,97.68,3,56.980000000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,FR,2026-05-01,13,12,270.09999999999997,9,177.6,1,490.0,490.0,0.0,490.0,490.0,0.0,False
413,GB,2026-05-01,28,25,598.66,19,410.7,1,620.0,620.0,0.0,620.0,620.0,0.0,False
413,GR,2026-05-01,5,5,101.38,3,62.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,HK,2026-05-01,11,10,244.2,6,122.1,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,HR,2026-05-01,6,3,55.5,5,55.5,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,ID,2026-05-01,10,8,149.48,8,149.48,1,865.0,865.0,0.0,865.0,865.0,0.0,False
413,IE,2026-05-01,1,1,25.9,1,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,IL,2026-05-01,460,338,6803.560000000002,359,5167.420000000001,17,3515.0,3470.0,45.0,2910.0,2865.0,45.0,False
413,IN,2026-05-01,8,6,90.27999999999997,6,70.3,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,IS,2026-05-01,78,60,1195.8399999999997,53,779.96,4,1450.0,1450.0,0.0,780.0,780.0,0.0,False
413,IT,2026-05-01,5,2,33.3,4,22.2,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,JM,2026-05-01,8,7,101.38,8,101.38,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,JP,2026-05-01,15,14,319.67999999999995,10,207.2,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,KH,2026-05-01,1,1,25.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,KR,2026-05-01,4,1,29.6,3,29.6,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,LA,2026-05-01,1,1,29.6,1,29.6,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,LU,2026-05-01,46,32,684.5,33,510.6000000000001,2,230.0,230.0,0.0,65.0,65.0,0.0,False
413,MA,2026-05-01,5,5,125.80000000000001,1,29.6,1,250.0,250.0,0.0,0.0,0.0,0.0,False
413,MD,2026-05-01,3,2,48.099999999999994,3,48.099999999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,MF,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,MX,2026-05-01,12,10,171.68,9,108.77999999999999,1,150.0,150.0,0.0,150.0,150.0,0.0,False
413,MY,2026-05-01,2,2,44.4,2,44.4,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,NL,2026-05-01,892,721,15550.729999999996,663,11393.410000000002,66,56215.0,56075.0,140.0,36425.0,36285.0,140.0,True
413,NO,2026-05-01,501,409,8442.660000000003,363,6028.040000000001,21,11470.0,11320.0,150.0,8885.0,8735.0,150.0,True
413,NZ,2026-05-01,1156,920,19666.240000000005,836,14161.380000000008,45,20455.0,20195.0,260.0,17445.0,17185.0,260.0,True
413,PA,2026-05-01,1,1,25.9,1,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,PE,2026-05-01,4,2,48.099999999999994,3,48.099999999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,PH,2026-05-01,36,26,520.96,25,360.38,4,1580.0,1580.0,0.0,1045.0,1045.0,0.0,False
413,PL,2026-05-01,5,3,77.7,2,48.099999999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,PR,2026-05-01,3,1,8.879999999999999,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,PT,2026-05-01,9,5,122.1,6,62.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,QA,2026-05-01,1,1,8.879999999999999,1,8.879999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,RO,2026-05-01,1,1,29.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,RS,2026-05-01,1,1,29.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,SE,2026-05-01,741,586,12208.520000000004,550,8828.940000000002,47,155115.0,154675.0,440.0,139705.0,139390.0,315.0,True
413,SG,2026-05-01,14,11,214.6,12,185.0,2,1260.0,1260.0,0.0,1260.0,1260.0,0.0,False
413,SV,2026-05-01,1,1,29.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,SX,2026-05-01,1,1,22.2,1,22.2,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,TH,2026-05-01,27,21,463.97999999999996,19,340.4,2,415.0,415.0,0.0,165.0,165.0,0.0,False
413,TR,2026-05-01,4,2,62.9,3,62.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,TW,2026-05-01,2,2,55.5,1,25.9,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,TZ,2026-05-01,1,1,29.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,UG,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
413,US,2026-05-01,25872,20532,443232.24999999325,17298,293070.7100000016,1462,1687020.0,1682370.0,4650.0,1265340.0,1261490.0,3850.0,True
413,VI,2026-05-01,1,1,29.6,0,0.0,1,555.0,555.0,0.0,0.0,0.0,0.0,False
413,VN,2026-05-01,13,11,255.3,7,118.39999999999999,2,17065.0,17065.0,0.0,0.0,0.0,0.0,False
427,AE,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,AL,2026-05-01,4,4,79.92,4,79.92,2,315.0,315.0,0.0,315.0,315.0,0.0,False
427,AO,2026-05-01,2,2,42.92,2,42.92,1,855.0,855.0,0.0,855.0,855.0,0.0,False
427,AQ,2026-05-01,1,1,14.8,1,14.8,1,435.0,435.0,0.0,435.0,435.0,0.0,False
427,AR,2026-05-01,3,2,29.6,3,29.6,1,65.0,65.0,0.0,65.0,65.0,0.0,False
427,AT,2026-05-01,1,1,22.2,1,22.2,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,AU,2026-05-01,6209,4963,102558.08000000018,4926,81090.68000000004,370,608470.0,605835.0,2635.0,537945.0,535745.0,2200.0,True
427,AW,2026-05-01,2,2,39.96,2,39.96,1,150.0,150.0,0.0,150.0,150.0,0.0,False
427,AX,2026-05-01,2,2,29.6,2,29.6,1,335.0,335.0,0.0,335.0,335.0,0.0,False
427,AZ,2026-05-01,2,2,56.24,1,28.12,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,BA,2026-05-01,1,1,14.8,1,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,BE,2026-05-01,1,1,11.1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,BM,2026-05-01,1,1,14.8,1,14.8,1,150.0,150.0,0.0,150.0,150.0,0.0,False
427,BR,2026-05-01,3,3,77.7,3,77.7,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,BS,2026-05-01,1,1,28.12,1,28.12,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,BZ,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,CA,2026-05-01,5175,4111,83684.38000000008,3925,63296.640000000014,220,191090.0,190460.0,630.0,146315.0,145880.0,435.0,True
427,CK,2026-05-01,1,1,14.8,1,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,CL,2026-05-01,1,1,25.16,1,25.16,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,CN,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,CO,2026-05-01,6,3,62.9,6,62.9,2,1215.0,1115.0,100.0,1215.0,1115.0,100.0,False
427,CR,2026-05-01,2,2,46.620000000000005,2,46.620000000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,CZ,2026-05-01,2,1,31.08,2,31.08,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,DE,2026-05-01,7,6,130.98000000000002,5,102.86,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,DK,2026-05-01,1,1,18.5,1,18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,DO,2026-05-01,6,3,56.98,4,42.18,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,DZ,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,ES,2026-05-01,5,2,50.32,5,50.32,1,150.0,150.0,0.0,150.0,150.0,0.0,False
427,FJ,2026-05-01,4,3,53.28,3,38.480000000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,FR,2026-05-01,6,6,122.10000000000001,3,59.2,1,65.0,65.0,0.0,65.0,65.0,0.0,False
427,GB,2026-05-01,23,19,385.53999999999996,15,241.98000000000002,2,560.0,560.0,0.0,560.0,560.0,0.0,False
427,GR,2026-05-01,4,4,82.88,3,62.16,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,GY,2026-05-01,1,1,29.6,1,29.6,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,HK,2026-05-01,3,3,79.92,3,79.92,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,HN,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,HR,2026-05-01,2,2,44.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,ID,2026-05-01,11,7,118.4,9,103.6,2,1335.0,1335.0,0.0,1060.0,1060.0,0.0,False
427,IE,2026-05-01,2,2,45.14,2,45.14,1,150.0,150.0,0.0,150.0,150.0,0.0,False
427,IN,2026-05-01,4,1,22.2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,IT,2026-05-01,6,5,107.30000000000001,6,107.30000000000001,3,1670.0,1670.0,0.0,1670.0,1670.0,0.0,False
427,JM,2026-05-01,4,4,87.32,4,87.32,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,JO,2026-05-01,1,1,7.4,1,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,JP,2026-05-01,12,10,230.14000000000001,9,156.14,2,215.0,215.0,0.0,215.0,215.0,0.0,False
427,KR,2026-05-01,2,2,37.0,2,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,MA,2026-05-01,2,1,22.2,1,22.2,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,MD,2026-05-01,2,2,44.4,2,44.4,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,MO,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,MV,2026-05-01,1,1,19.24,1,19.24,1,39275.0,39275.0,0.0,39275.0,39275.0,0.0,False
427,MX,2026-05-01,21,16,338.91999999999996,11,194.62,3,900.0,900.0,0.0,240.0,240.0,0.0,False
427,MY,2026-05-01,7,7,170.2,6,148.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
427,NL,2026-05-01,10,7,143.56,8,102.86,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,NZ,2026-05-01,1107,871,17489.15999999999,833,13094.299999999996,49,83275.0,83110.0,165.0,39765.0,39600.0,165.0,True
427,PH,2026-05-01,15,9,167.98,13,138.38,1,770.0,770.0,0.0,770.0,770.0,0.0,False
427,PR,2026-05-01,6,5,108.77999999999999,5,79.92,2,7045.0,7045.0,0.0,7045.0,7045.0,0.0,False
427,QA,2026-05-01,1,1,29.6,1,29.6,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,RO,2026-05-01,2,1,18.5,2,18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,SB,2026-05-01,1,1,29.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,SE,2026-05-01,1,1,14.8,1,14.8,1,650.0,605.0,45.0,650.0,605.0,45.0,False
427,SG,2026-05-01,3,2,44.4,3,44.4,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,TH,2026-05-01,12,8,156.88,8,86.58,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,TR,2026-05-01,2,2,50.32,2,50.32,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,UNKNOWN,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,US,2026-05-01,32097,25407,518686.35000000196,24653,396723.9900000019,1768,2420650.0,2409400.0,11250.0,1880935.0,1871610.0,9325.0,True
427,VI,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,VN,2026-05-01,10,8,186.48,8,134.68,0,0.0,0.0,0.0,0.0,0.0,0.0,False
427,ZA,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AD,2026-05-01,1,1,2.2199999999999998,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AE,2026-05-01,31,9,31.08,22,20.72,1,165.0,165.0,0.0,165.0,165.0,0.0,False
523,AG,2026-05-01,2,2,6.659999999999999,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AI,2026-05-01,3,0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AL,2026-05-01,6,2,8.14,4,8.14,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AO,2026-05-01,333,51,13.208999999999998,242,8.806,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AR,2026-05-01,73,7,17.279,56,12.838999999999999,1,840.0,795.0,45.0,840.0,795.0,45.0,False
523,AT,2026-05-01,19,4,13.32,15,13.32,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AU,2026-05-01,1831,797,3057.939000000001,1575,2642.0590000000007,19,17545.0,17545.0,0.0,17060.0,17060.0,0.0,True
523,AX,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,AZ,2026-05-01,2,1,3.7,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BB,2026-05-01,3,0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BD,2026-05-01,31,2,5.92,28,5.92,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BE,2026-05-01,114,27,88.05999999999999,89,68.82,4,845.0,845.0,0.0,845.0,845.0,0.0,False
523,BF,2026-05-01,149,15,33.29999999999999,129,26.639999999999993,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BG,2026-05-01,46,9,27.379999999999995,40,27.379999999999995,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BH,2026-05-01,2,0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BJ,2026-05-01,23,5,17.02,15,17.02,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BN,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BO,2026-05-01,9,1,0.259,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BR,2026-05-01,49830,16874,4457.35300000008,33440,2976.0209999999993,84,13585.0,13585.0,0.0,9855.0,9855.0,0.0,True
523,BS,2026-05-01,13,5,12.579999999999998,9,6.659999999999999,1,110.0,110.0,0.0,110.0,110.0,0.0,False
523,BT,2026-05-01,6,1,2.2199999999999998,5,2.2199999999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BW,2026-05-01,41,11,28.859999999999996,26,15.54,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,BZ,2026-05-01,4,3,6.179,3,2.4789999999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CA,2026-05-01,3981,1495,4182.776000000009,3234,3300.1780000000044,35,36205.0,36205.0,0.0,22970.0,22970.0,0.0,True
523,CH,2026-05-01,83,13,45.879999999999995,66,30.339999999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CI,2026-05-01,107,10,23.679999999999996,85,17.759999999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CK,2026-05-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CL,2026-05-01,419,132,41.551,304,31.449999999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CM,2026-05-01,80,14,37.0,62,28.119999999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CN,2026-05-01,11,1,0.259,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CO,2026-05-01,161,24,53.834999999999994,96,38.036,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CR,2026-05-01,23,6,17.019999999999996,18,8.14,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CV,2026-05-01,46,8,5.994,25,3.5149999999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CW,2026-05-01,1,1,2.2199999999999998,1,2.2199999999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CY,2026-05-01,6,2,7.3999999999999995,6,7.3999999999999995,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,CZ,2026-05-01,6,2,3.959,4,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,DE,2026-05-01,247,43,142.45,202,126.17000000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,DJ,2026-05-01,1,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,DK,2026-05-01,4,0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,DM,2026-05-01,1,1,2.2199999999999998,0,0.0,1,65.0,65.0,0.0,0.0,0.0,0.0,False
523,DO,2026-05-01,205,20,58.459999999999994,143,49.58,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,DZ,2026-05-01,2,0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,EC,2026-05-01,14,4,4.957999999999999,9,4.699,0,0.0,0.0,0.0,0.0,0.0,0.0,False
